,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
472,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1059.001,PowerShell,16.1,enterprise,protect,significant,T1059,[],"The AWS WAF protects web applications from injection attacks that leverage command and scripting interpreters. AWS WAF provides this protection via the following rule sets that block malicious traffic across a variety of operating systems and applications.
AWSManagedRulesCommonRuleSet AWSManagedRulesSQLiRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet
This is given a score of Significant because it provides protections for PowerShell, Unix, and JavaScript command and scripting interpreters by blocking the malicious content in near real-time.",,09/21/2021,12/11/2024
473,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1059.004,Unix Shell,16.1,enterprise,protect,significant,T1059,[],"The AWS WAF protects web applications from injection attacks that leverage command and scripting interpreters. AWS WAF provides this protection via the following rule sets that block malicious traffic across a variety of operating systems and applications.
AWSManagedRulesCommonRuleSet AWSManagedRulesSQLiRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet
This is given a score of Significant because it provides protections for PowerShell, Unix, and JavaScript command and scripting interpreters by blocking the malicious content in near real-time.",,09/21/2021,12/11/2024
474,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1059.007,JavaScript,16.1,enterprise,protect,significant,T1059,[],"The AWS WAF protects web applications from injection attacks that leverage command and scripting interpreters. AWS WAF provides this protection via the following rule sets that block malicious traffic across a variety of operating systems and applications.
AWSManagedRulesCommonRuleSet AWSManagedRulesSQLiRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet
This is given a score of Significant because it provides protections for PowerShell, Unix, and JavaScript command and scripting interpreters by blocking the malicious content in near real-time.",,09/21/2021,12/11/2024
475,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1071,Application Layer Protocol,16.1,enterprise,protect,minimal,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","AWS WAF protects against this by inspecting incoming requests and blocking malicious traffic. AWS WAF uses the following rule sets to provide this protection.
AWSManagedRulesCommonRuleSet  AWSManagedRulesAdminProtectionRuleSet AWSManagedRulesKnownBadInputsRuleSet  AWSManagedRulesSQLiRuleSet AWSManagedRulesLinuxRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet  AWSManagedRulesBotControlRuleSet
This is scored as Minimal because the rule sets only protect against a subset of the sub-techniques (1 of 4).",,09/21/2021,12/11/2024
476,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1071.001,Web Protocols,16.1,enterprise,protect,minimal,T1071,[],"AWS WAF protects against this by inspecting incoming requests and blocking malicious traffic. AWS WAF uses the following rule sets to provide this protection.
AWSManagedRulesCommonRuleSet  AWSManagedRulesAdminProtectionRuleSet AWSManagedRulesKnownBadInputsRuleSet  AWSManagedRulesSQLiRuleSet AWSManagedRulesLinuxRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet AWSManagedRulesBotControlRuleSet
This is scored as Minimal because the rule sets only protect against the web protocols sub-technique.",,09/21/2021,12/11/2024
477,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1090,Proxy,16.1,enterprise,protect,partial,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","The AWS WAF protects web applications from access by adversaries that leverage tools that obscure their identity (e.g., VPN, proxies, Tor, hosting providers). AWS WAF provides this protection via the following rule set that blocks incoming traffic from IP addresses known to anonymize connection information or be less likely to source end user traffic.
AWSManagedRulesAnonymousIpList
This is given a score of Partial because it provides protections for only a subset of the sub-techniques, and is based only on known IP addresses. Furthermore, it blocks the malicious content in near real-time.",,09/21/2021,12/11/2024
478,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1090.002,External Proxy,16.1,enterprise,protect,partial,T1090,[],"The AWS WAF protects web applications from access by adversaries that leverage tools that obscure their identity (e.g., VPN, proxies, Tor, hosting providers). AWS WAF provides this protection via the following rule set that blocks incoming traffic from IP addresses known to anonymize connection information or be less likely to source end user traffic.
AWSManagedRulesAnonymousIpList
This is given a score of Partial because it provide protections based only on known IP addresses. Furthermore, it blocks the malicious content in near real-time.",,09/21/2021,12/11/2024
479,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1090.003,Multi-hop Proxy,16.1,enterprise,protect,partial,T1090,[],"The AWS WAF protects web applications from access by adversaries that leverage tools that obscure their identity (e.g., VPN, proxies, Tor, hosting providers). AWS WAF provides this protection via the following rule set that blocks incoming traffic from IP addresses known to anonymize connection information or be less likely to source end user traffic.
AWSManagedRulesAnonymousIpList
This is given a score of Partial because it provide protections based only on known IP addresses. Furthermore, it blocks the malicious content in near real-time.",,09/21/2021,12/11/2024
480,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1189,Drive-by Compromise,16.1,enterprise,protect,significant,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","AWS WAF protects against drive-by compromises by blocking malicious traffic that contains cross-site scripting patterns with the following rule set.
AWSManagedRulesCommonRuleSet
This is scored as Significant because the rule set is broadly applicable to web applications and blocks the malicious traffic in near real-time.",,09/21/2021,12/11/2024
481,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1190,Exploit Public-Facing Application,16.1,enterprise,protect,significant,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","The AWS WAF protects public-facing applications against a range of vulnerabilities including those listed in the OWASP Top 10. AWS WAF provides this protection via the following rule sets that block malicious traffic across a variety of operating systems and applications.
AWSManagedRulesCommonRuleSet  AWSManagedRulesKnownBadInputRuleSet AWSManagedRulesSQLiRuleSet  AWSManagedRulesLinuxRuleSet  AWSManagedRulesUnixRuleSet AWSManagedRulesWindowsRuleSet  AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet
This is given a score of Significant because it protects against vulnerabilities across multiple operating systems (Windows, Linux, POSIX) and technologies (JavaScript, SQL, PHP, WordPress). Furthermore, it blocks the malicious content in near real-time.",,09/21/2021,12/11/2024
