,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
426,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1078.004,Cloud Accounts,10.0,enterprise,protect,partial,,['https://cloud.google.com/iam'],This control protects against malicious use of cloud accounts and gaining access to them.   This control may mitigate the impact of compromised valid accounts by enabling fine-grained access policies and implementing least-privilege policies. MFA can provide protection against an adversary that obtains valid credentials by requiring the adversary to complete an additional authentication process before access is permitted.,,06/28/2022,06/28/2022
427,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1087.004,Cloud Account,10.0,enterprise,protect,partial,,['https://cloud.google.com/iam'],This control can be used to implement the least-privilege principle for account management and thereby limit the accounts that can be used for account discovery. This control receives a minimal score since it only covers one of the few sub-techniques.,,06/28/2022,06/28/2022
428,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1087,Account Discovery,10.0,enterprise,protect,minimal,,['https://cloud.google.com/iam'],"This control protects against adversaries gaining access to accounts within a specific environment or determining which accounts exists to follow on with malicious behavior. The usage of GCP IAM enables admins to grant access to cloud resources at fine-grained levels, possibly preventing adversaries of malicious use of cloud accounts and gaining access to them.  This control receives a minimal score since it only covers one of the few sub-techniques.",,06/28/2022,06/28/2022
429,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1613,Container and Resource Discovery,10.0,enterprise,protect,minimal,,['https://cloud.google.com/iam'],GCP Identity and Access Management allows admins to control access to Container Registry hosts with Cloud Storage permissions. Specific accounts can be assigned roles and Container Registry uses Cloud Storage buckets as the underlying storage for container images. This control can help mitigate  against adversaries that may attempt to discover resources including images and containers by controlling access to  images by granting permissions to the bucket for a registry.,,06/28/2022,06/28/2022
430,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1068,Exploitation for Privilege Escalation,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
431,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1190,Exploit Public-Facing Application,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
432,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1203,Exploitation for Client Execution,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
433,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1210,Exploitation of Remote Services,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
434,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1211,Exploitation for Defense Evasion,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
435,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1212,Exploitation for Credential Access,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
436,gcp,06/28/2022,VMManager,vmmanager,VMManager,technique_scores,T1072,Software Deployment Tools,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/docs/vm-manager'],VM Manager can apply on-demand and scheduled patches via automated patch deployment. This can remediate OS and software vulnerabilities that could otherwise be exploited. Since VM Manager doesn't directly prevent exploitation of active vulnerabilities (including zero day vulnerabilities) this control has resulted in a score of Partial.,,06/28/2022,06/28/2022
437,gcp,06/28/2022,Container Registry,container_registry,Container Registry,technique_scores,T1078,Valid Accounts,10.0,enterprise,protect,partial,,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","Using Container Analysis, Container Registry scans the repository for vulnerabilities that could potentially be used to escalate privileges, such as default accounts with root permissions in Docker containers. Due to the medium threat protection coverage and scan results being available 48 hours after completion, this control was scored as partial.",,06/28/2022,06/28/2022
438,gcp,06/28/2022,Container Registry,container_registry,Container Registry,technique_scores,T1068,Exploitation for Privilege Escalation,10.0,enterprise,protect,partial,,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","Container Registry scans the repository for known software vulnerabilities and various system artifacts that could potentially be used to execute adversary-controlled code. Due to the medium threat protection coverage and temporal factor, this control was scored as partial.",,06/28/2022,06/28/2022
439,gcp,06/28/2022,Container Registry,container_registry,Container Registry,technique_scores,T1525,Implant Internal Image,10.0,enterprise,protect,partial,,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","Using Container Analysis and Vulnerability scanning, this security solution can detect known vulnerabilities in Docker containers. This information can be used to detect images that deviate from the baseline norm, and could indicate a malicious implanted images in the environment. Due to the medium threat detection coverage and temporal factor, the control was scored as partial.",,06/28/2022,06/28/2022
